show,season,episode,character,line,line_no
Schitt's Creek,1,12,Moira,"Darling, one does not just stick a red nose on it and call it an event.",1585
Schitt's Creek,1,12,Moira,There is an order to these things.,1586
Schitt's Creek,1,12,Ronnie,"Okay, here we go.",1587
Schitt's Creek,1,12,Moira,"Again, what is the organization that it's for?",1588
Schitt's Creek,1,12,Moira,The surgeons...,1589
Schitt's Creek,1,12,Moira,Uh...the doctors who un-cleft the mouths.,1590
Schitt's Creek,1,12,Moira,Never heard of it.,1591
Schitt's Creek,1,12,Moira,And who are the trustees?,1592
Schitt's Creek,1,12,David,I don't think they're gonna come.,1593
Schitt's Creek,1,12,David,"Oh, how very churlish of them. How much are tickets?",1594
Schitt's Creek,1,12,Jocelyn,Um... free?,1595
Schitt's Creek,1,12,David,We haven't figured out the ticket price yet.,1596
Schitt's Creek,1,12,Ronnie,I'm not paying for this thing.,1597
Schitt's Creek,1,12,Ronnie,Oh my God! Do you people know what the word fundraising means?,1598
Schitt's Creek,1,12,Ronnie,Why don't you leave that up to us.,1599
Schitt's Creek,1,12,Moira,"Jocelyn, I need your timeline and your checklist.",1600
Schitt's Creek,1,12,Moira,Your plan book.,1601
Schitt's Creek,1,12,Jocelyn,"Well, we have a plan. It's just we haven't...",1602
Schitt's Creek,1,12,Jocelyn,"You know, we're just, we're still working-",1603
Schitt's Creek,1,12,David,"Listen, Jocelyn is doing the best that she can...",1604
Schitt's Creek,1,12,David,Considering what little Jocelyn has to work with.,1605
Schitt's Creek,1,12,Moira,"David, personal comments are in bad taste.",1606
Schitt's Creek,1,12,Moira,"Okay, I'm trying to make sense of these flowers.",1607
Schitt's Creek,1,12,David,What is wrong with the flowers?,1608
Schitt's Creek,1,12,David,They're seasonal and they... Tie in all of the other design elements that Jocelyn has come up with.,1609
Schitt's Creek,1,12,Moira,"David, I'm sorry, but it's coup d'état time.",1610
Schitt's Creek,1,12,Moira,"If we don't force Jocelyn to step down this moment, I don't know how we're gonna pull of this nightmare.",1611
Schitt's Creek,1,12,Ronnie,Why don't you just sit this one out then?,1612
Schitt's Creek,1,12,Ronnie,And you are?,1613
Schitt's Creek,1,12,Ronnie,So... David?,1614
Schitt's Creek,1,12,Stage directions,(Decoration thumps lightly),1615
Schitt's Creek,1,12,Stage directions,(Flabbergasted) I see.,1616
Schitt's Creek,1,12,Ronnie,Clearly you don't need the help of the most prominent philanthropist in the country.,1617
Schitt's Creek,1,12,Ronnie,No.,1618
Schitt's Creek,1,12,Ronnie,Fine. I wish you all the best.,1619
Schitt's Creek,1,12,Stage directions,(Silence),1620
Schitt's Creek,1,12,Ronnie,"No, seriously, I might leave.",1621
Schitt's Creek,1,12,Stage directions,(Silence),1622
Schitt's Creek,1,12,Ronnie,"Okay, last warning. In three... two...",1623
Schitt's Creek,1,12,Stage directions,(Silence),1624
Schitt's Creek,1,12,Ronnie,Oh my God. (Receding footsteps),1625
Schitt's Creek,1,12,Stage directions,"(Door creaks open, bangs shut)",1626
Schitt's Creek,1,12,Jocelyn,"Well, I think she is gonna be really surprised... don't you?",1627
Schitt's Creek,1,12,Stage directions,(Birds chirp),1628
Schitt's Creek,1,12,Stage directions,(Infomercial plays) Man: Nine ninety-nine.,1629
Schitt's Creek,1,12,Jocelyn,"And I'm telling you, you can't go wrong.",1630
Schitt's Creek,1,12,Jocelyn,"You go into a jewellery store, you're gonna spend thousands.",1631
Schitt's Creek,1,12,Woman,We have made it so simple...,1632
Schitt's Creek,1,12,David,(Sighs),1633
Schitt's Creek,1,12,Moira,"Oh, David, I don't know how you don't go mad with those people.",1634
Schitt's Creek,1,12,David,"Well, those people are...",1635
Schitt's Creek,1,12,David,Putting a lot of energy into raising money for those kids.,1636
Schitt's Creek,1,12,David,Jump ship. Save yourself.,1637
Schitt's Creek,1,12,David,"Okay, I'm gonna ask you to put some pieces together here for me.",1638
Schitt's Creek,1,12,David,"We are throwing a ""fundraiser"" that just so happens to be on the same night as your birthday.",1639
Schitt's Creek,1,12,David,Must you rub it in?,1640
Schitt's Creek,1,12,David,"We're throwing a ""fundraiser"" on your birthday.",1641
Schitt's Creek,1,12,David,Now you're just being cruel.,1642
Schitt's Creek,1,12,David,The fundraiser isn't real. It's not a real thing.,1643
Schitt's Creek,1,12,David,Oh... you're planning a birthday thing...,1644
Schitt's Creek,1,12,David,Mm-hmm.,1645
Schitt's Creek,1,12,David,That I'm not supposed to know about.,1646
Schitt's Creek,1,12,David,Mm-mm.,1647
Schitt's Creek,1,12,David,In a barn?,1648
Schitt's Creek,1,12,David,We can't afford the candles. They're $2.49.,1649
Schitt's Creek,1,12,David,They don't just come with the cake?,1650
Schitt's Creek,1,12,Johnny,"No, apparently not.",1651
Schitt's Creek,1,12,Johnny,Like matches when you buy cigarettes?,1652
Schitt's Creek,1,12,Johnny,You smoke?,1653
Schitt's Creek,1,12,Alexis,Um... no.,1654
Schitt's Creek,1,12,Alexis,Can't we just ask them to give them to us?,1655
Schitt's Creek,1,12,Alexis,"This is not some co-op commune, Alexis.",1656
Schitt's Creek,1,12,Alexis,"You know, if there's a price tag on it, you gotta pay for it.",1657
Schitt's Creek,1,12,Alexis,Not if you just... take them.,1658
Schitt's Creek,1,12,Alexis,"Well, that would be low bottom behavior, wouldn't it?",1659
Schitt's Creek,1,12,Alexis,"Okay, well, how do you think I got these glasses from the gas station?",1660
Schitt's Creek,1,12,Alexis,You stole sunglasses?!,1661
Schitt's Creek,1,12,Alexis,Yeah! It's a gas station.,1662
Schitt's Creek,1,12,Johnny,"Oh my God, I raised a thief. Go wait in the car!",1663
Schitt's Creek,1,12,Johnny,Wait in the car while I pay for this.,1664
Schitt's Creek,1,12,Alexis,Ugh! (Receding footsteps),1665
Schitt's Creek,1,12,Stage directions,(Door opens and closes),1666
Schitt's Creek,1,12,Bakery clerk,Hi.,1667
Schitt's Creek,1,12,Johnny,Hi. Johnny Rose.,1668
Schitt's Creek,1,12,Johnny,I ordered a birthday cake.,1669
Schitt's Creek,1,12,Johnny,"Yeah, Chocolate Ganache?",1670
Schitt's Creek,1,12,Johnny,That's right.,1671
Schitt's Creek,1,12,Stage directions,(Music plays quietly),1672
Schitt's Creek,1,12,Johnny,"Boy, it smells uh...",1673
Schitt's Creek,1,12,Johnny,So delicious in here.,1674
Schitt's Creek,1,12,Stage directions,"(Birds and crickets chirp, light breeze blows)",1675
Schitt's Creek,1,12,Alexis,(Laughs) Whoa! Thank you.,1676
Schitt's Creek,1,12,Johnny,"There we go, my dear.",1677
Schitt's Creek,1,12,Moira,"Wait, wait, wait. One last check.",1678
Schitt's Creek,1,12,Moira,Gorgeous. Perfection.,1679
Schitt's Creek,1,12,Moira,Like your father the day I married him.,1680
Schitt's Creek,1,12,Moira,"Look at us, the Roses, attending this town's most illustrious fundraising gala.",1681
Schitt's Creek,1,12,David,(Whispers) I think you're overselling it just a bit.,1682
Schitt's Creek,1,12,David,"Well, I don't see any stragglers, so shall we go in?",1683
Schitt's Creek,1,12,David,I think we're fashionably late enough.,1684
Schitt's Creek,1,12,Alexis,"There's nothing fashionable about this, but- after you, my dear.",1685
Schitt's Creek,1,12,Moira,Where are all the patrons?,1686
Schitt's Creek,1,12,Johnny,"Well, I don't know. Do we have the wrong night?",1687
Schitt's Creek,1,12,Stage directions,(Lights click on),1688
Schitt's Creek,1,12,Everyone,Surprise!,1689
Schitt's Creek,1,12,Stage directions,(Over-the-top shock) What?! There's no fundraiser?!,1690
Schitt's Creek,1,12,Everyone,You're just here to celebrate me?,1691
Schitt's Creek,1,12,Everyone,"Oh, never in the history of surprises has one been so delightfully blindsided.",1692
Schitt's Creek,1,12,Stage directions,(Laughs),1693
Schitt's Creek,1,12,Moira,Darling...,1694
Schitt's Creek,1,12,Jocelyn,Oh...,1695
Schitt's Creek,1,12,Jocelyn,"Okay, who told her?",1696
Schitt's Creek,1,12,Stage directions,(Music plays),1697
Schitt's Creek,1,12,Jocelyn,♪ ... the time is on our side ♪,1698
Schitt's Creek,1,12,Jocelyn,♪ this is what we've got tonight ♪,1699
Schitt's Creek,1,12,Jocelyn,♪ this is what we've got tonight ♪,1700
Schitt's Creek,1,12,Dancers,Whew! Woo-hoo!,1701
Schitt's Creek,1,12,Stage directions,(Giggles),1702
Schitt's Creek,1,12,Stage directions,"(Guests chatter and laugh, ""The Tennessee Waltz"" plays)",1703
Schitt's Creek,1,12,David,"Oh, hi.",1704
Schitt's Creek,1,12,Stevie,So your party's a big success.,1705
Schitt's Creek,1,12,David,Mm. Mm-hmm. -,1706
Schitt's Creek,1,12,Stevie,Congratulations.,1707
Schitt's Creek,1,12,David,"Yeah, thank you.",1708
Schitt's Creek,1,12,Stevie,Your mom sure seemed surprised.,1709
Schitt's Creek,1,12,David,"Yeah, my mom was... Very surprised.",1710
Schitt's Creek,1,12,David,And you got your cake.,1711
Schitt's Creek,1,12,David,"Yeah, remember this cake? I'd asked you to... Help me get it.",1712
Schitt's Creek,1,12,David,"Yeah, so... I need to apologize for my behavior earlier.",1713
Schitt's Creek,1,12,David,Mm-hmm.,1714
Schitt's Creek,1,12,David,"I think it's just that this whole- it's that lady time, huh?",1715
Schitt's Creek,1,12,Stevie,Friend thing...,1716
Schitt's Creek,1,12,David,Oh.,1717
Schitt's Creek,1,12,David,"Is proving to be a bit tricky and I think that in building that barrier up, I may have... built it a little high.",1718
Schitt's Creek,1,12,David,"Okay. Um... well, if the barrier's come down, can two friends dance? Is that okay?",1719
Schitt's Creek,1,12,David,"Uh... I normally only slow dance with strangers, at bars...",1720
Schitt's Creek,1,12,David,Right.,1721
Schitt's Creek,1,12,Stevie,After I've had a few...,1722
Schitt's Creek,1,12,Stevie,Uh-huh.,1723
Schitt's Creek,1,12,Stevie,But um... I can make an exception.,1724
Schitt's Creek,1,12,Stevie,Okay.,1725
Schitt's Creek,1,12,Stevie,♪ 'Cause I lost my little darling... ♪,1726
Schitt's Creek,1,12,David,Let's dance.,1727
Schitt's Creek,1,12,Stevie,Okay.,1728
Schitt's Creek,1,12,Stevie,♪ ... the night they were playing ♪,1729
Schitt's Creek,1,12,Stevie,♪ that beautiful Tennessee waltz ♪,1730
Schitt's Creek,1,12,Stevie,Hey!,1731
Schitt's Creek,1,12,Stevie,Um... you look really... Amazing.,1732
Schitt's Creek,1,12,Stevie,"Well, I didn't wanna be the only one not wearing a suit.",1733
Schitt's Creek,1,12,Stevie,"Um, did you have to k*ll a man to get it, or...?",1734
Schitt's Creek,1,12,Mutt,I did.,1735
Schitt's Creek,1,12,Alexis,(Laughs),1736
Schitt's Creek,1,12,Alexis,It took me a couple to find one in my size.,1737
Schitt's Creek,1,12,Alexis,But um... you clean up well.,1738
Schitt's Creek,1,12,Alexis,Ugh! Barely.,1739
Schitt's Creek,1,12,Alexis,"I wore this thing to prom like a thousand years ago, but... it did bring me some luck that night, so I wore it here tonight.",1740
Schitt's Creek,1,12,Alexis,You were planning on getting lucky tonight?,1741
Schitt's Creek,1,12,Stage directions,(Laughs),1742
Schitt's Creek,1,12,Alexis,So um... where is Ted? (Chuckles uncomfortably),1743
Schitt's Creek,1,12,Alexis,Um... he is at um...,1744
Schitt's Creek,1,12,Alexis,"Like a... a conference or something tonight, so...",1745
Schitt's Creek,1,12,Alexis,Do you wanna dance?,1746
Schitt's Creek,1,12,Alexis,Yes... I do.,1747
Schitt's Creek,1,12,Ted,Alexis!,1748
Schitt's Creek,1,12,Alexis,Ted?!,1749
Schitt's Creek,1,12,Ted,Hey!,1750
Schitt's Creek,1,12,Stage directions,(Kiss) Alexis: What're you doing here?,1751
Schitt's Creek,1,12,Ted,"Well, I had someone take my last seminar.",1752
Schitt's Creek,1,12,Ted,I didn't wanna miss this.,1753
Schitt's Creek,1,12,Ted,"Hey, man.",1754
Schitt's Creek,1,12,Ted,Hey.,1755
Schitt's Creek,1,12,Ted,"Come on, let's dance.",1756
Schitt's Creek,1,12,Ted,"Great suit, bud.",1757
Schitt's Creek,1,12,Ted,Thanks.,1758
Schitt's Creek,1,12,Stage directions,"(Guests chatter, music plays)",1759
Schitt's Creek,1,12,Ted,k*lled somebody for it.,1760
Schitt's Creek,1,12,Ted,♪ Strangers in the night... ♪,1761
Schitt's Creek,1,12,Ted,♪ Exchanging glances... ♪,1762
Schitt's Creek,1,12,Ted,♪ Wondering in the night... ♪,1763
Schitt's Creek,1,12,Moira,"Oh, I love my party, John.",1764
Schitt's Creek,1,12,Moira,But please don't ever do it again.,1765
Schitt's Creek,1,12,Moira,"Well, the surprise was on me",1766
Schitt's Creek,1,12,Moira,'cause this town cleaned itself up pretty well.,1767
Schitt's Creek,1,12,Moira,Mm-hmm.,1768
Schitt's Creek,1,12,Moira,♪ Something in your eyes was so inviting ♪,1769
Schitt's Creek,1,12,Moira,♪ something in your smile was so exciting ♪,1770
Schitt's Creek,1,12,Moira,What?,1771
Schitt's Creek,1,12,Moira,♪ Something in my heart told me I must have you... ♪,1772
Schitt's Creek,1,12,Moira,♪ Strangers in the night... ♪,1773
Schitt's Creek,1,12,Moira,Hey!,1774
Schitt's Creek,1,12,Moira,[Breathless],1775
Schitt's Creek,1,12,Moira,W... we're getting out.,1776
Schitt's Creek,1,12,Moira,[Screeching laughter],1777
Schitt's Creek,1,12,Moira,"Oh, my God.",1778
Schitt's Creek,1,13,Stage directions,(Heavy panting),1779
Schitt's Creek,1,13,Stage directions,"(Footsteps pound, huffing and puffing)",1780
Schitt's Creek,1,13,Stage directions,(Huffing and puffing),1781
Schitt's Creek,1,13,Stage directions,(Huffing and puffing),1782
Schitt's Creek,1,13,Stage directions,"(Birds chirp, cicadas drone)",1783
Schitt's Creek,1,13,Stage directions,(Door bursts open and bangs shut),1784
Schitt's Creek,1,13,Stage directions,(Gasping for breath),1785
Schitt's Creek,1,13,Stage directions,(Claps),1786
Schitt's Creek,1,13,Stage directions,(Tries to speak but can't),1787
Schitt's Creek,1,13,Stage directions,(Gasping for breath),1788
Schitt's Creek,1,13,Moira,We're getting out! (Panting),1789
Schitt's Creek,1,13,Moira,We're finally getting out! (Hysterical high-pitched laugh),1790
Schitt's Creek,1,13,Alexis,(Laughs unsurely),1791
Schitt's Creek,1,13,David,Oh my God.,1792
Schitt's Creek,1,13,David,I mean it!,1793
Schitt's Creek,1,13,Alexis and Moira,(Shriek excitedly),1794
Schitt's Creek,1,13,Stage directions,(High-pitched laugh),1795
Schitt's Creek,1,13,Alexis,(Laughs and shrieks),1796
Schitt's Creek,1,13,David,Oh my-oh my God!,1797
Schitt's Creek,1,13,David,Oh my God!,1798
Schitt's Creek,1,13,Moira,(Bawling) Johnny...,1799
Schitt's Creek,1,13,Johnny,Told you I'd sell this town. Didn't I tell you?,1800
Schitt's Creek,1,13,David,"Yes. Not to diminish your accomplishment, but you did say that a handful of times.",1801
Schitt's Creek,1,13,David,"I think eight, to be exact.",1802
Schitt's Creek,1,13,David,It bears repeating.,1803
Schitt's Creek,1,13,Alexis,My little suity-cases! Oh!,1804
Schitt's Creek,1,13,Moira,David? Should I take this with me?,1805
Schitt's Creek,1,13,Moira,"If I'm being perfectly honest, it's very low on the totem pole of coats of yours that I like, but-",1806
Schitt's Creek,1,13,Moira,It was a gift from your father.,1807
Schitt's Creek,1,13,Moira,"Hey, that's a good coat.",1808
Schitt's Creek,1,13,Moira,I outbid Richard Branson for it at the Kiminski auction.,1809
Schitt's Creek,1,13,Moira,I did get sick of having hot coffee and blood thrown at me.,1810
Schitt's Creek,1,13,Moira,You know who covets this coat? Jocelyn.,1811
Schitt's Creek,1,13,Moira,I could bestow it upon her as a parting gift.,1812
Schitt's Creek,1,13,Moira,"We may want to put pen to paper before we start giving away designer clothing, sweetheart.",1813
Schitt's Creek,1,13,Moira,It would be her first piece of clothing made outside of mainland China. I'm gonna do it.,1814
Schitt's Creek,1,13,Alexis,"Honestly, I cannot wait to get to the beach.",1815
Schitt's Creek,1,13,David,What?,1816
Schitt's Creek,1,13,Alexis,"Yeah, I'm going to St. Barts with Jenna, Leisha, and...",1817
Schitt's Creek,1,13,Alexis,"Some other girl with an ""ah"" name that I can't quite remember.",1818
Schitt's Creek,1,13,David,Huh.,1819
Schitt's Creek,1,13,Alexis,Why? What are you doing?,1820
Schitt's Creek,1,13,David,"Well, I'm gonna go to New York and um... see some people.",1821
Schitt's Creek,1,13,Alexis,Oh! What people?,1822
Schitt's Creek,1,13,Alexis,You don't know them. Just people.,1823
Schitt's Creek,1,13,Alexis,I thought everyone just kind of dropped you like flies when you couldn't pick up the tab at the Waverly anymore?,1824
Schitt's Creek,1,13,Alexis,"Well, that's absolutely not true.",1825
Schitt's Creek,1,13,Alexis,I just have a different kind of relationship with my friends where we don't need to be in constant contact with each other.,1826
Schitt's Creek,1,13,Alexis,Okay.,1827
Schitt's Creek,1,13,Alexis,You should um... come to New York after you're done.,1828
Schitt's Creek,1,13,Alexis,"And do what, eat a cronut at a Brooklyn flea market?",1829
Schitt's Creek,1,13,Alexis,"Well, I was thinking maybe we could get a...",1830
Schitt's Creek,1,13,Alexis,A two-bedroom apartment in Manhattan and not have to live in Brooklyn.,1831
Schitt's Creek,1,13,Alexis,"Honestly, David, and like no offense, but when I get out of here, I'm gonna get my own place so I can pack how I wanna pack and I don't have to be called a circus freak all the time.",1832
Schitt's Creek,1,13,Moira,Ding-dong.,1833
Schitt's Creek,1,13,Jocelyn,"Moira, hey!",1834
Schitt's Creek,1,13,Moira,"Hi, Jocelyn.",1835
Schitt's Creek,1,13,Moira,"Gosh, you look so glamorous today.",1836
