show,season,episode,character,line,line_no
Dawson's Creek,1,10,News Reporter,*Joey and Dawson notice that the guy was the same one who had spoken to Joey at the convenient store earlier. They stare at each other with a shocked expression on their face.*,1739
Dawson's Creek,1,10,News Reporter,Back to Transcripts,1740
Dawson's Creek,1,10,News Reporter,The Scare,1741
Dawson's Creek,1,10,News Reporter,*Pacey is standing around and the girl comes out*,1742
Dawson's Creek,1,10,Ursela,Here you go sweetie.,1743
Dawson's Creek,1,10,Pacey,"Excellent. Cabernet sobena. My favorite. You know, my buddy is having a seance over at his house and I was just wondering if you like to come along.",1744
Dawson's Creek,1,10,Eddie,Ursula!,1745
Dawson's Creek,1,10,Ursels,I'd love to.,1746
Dawson's Creek,1,10,Eddie,Get in the car Ursula.,1747
Dawson's Creek,1,10,Ursela,Where are your wheels?,1748
Dawson's Creek,1,10,Pacey,Over there.,1749
Dawson's Creek,1,10,Pacey,*They start running and the guy chases them. They get in the car.*,1750
Dawson's Creek,1,10,Eddie,Where do you think you're going?,1751
Dawson's Creek,1,10,Joey,Go Pacey!,1752
Dawson's Creek,1,10,Eddie,Open this door now!,1753
Dawson's Creek,1,10,Eddie,*Everyone locks the door.*,1754
Dawson's Creek,1,10,Eddie,*CUT TO Jen's house.*,1755
Dawson's Creek,1,10,Jen,"Cliff, seven o' clock, right on the dot.",1756
Dawson's Creek,1,10,Cliff,I never keep a lady waiting.,1757
Dawson's Creek,1,10,Cliff,*Grams walks in*,1758
Dawson's Creek,1,10,Grams,Are you Clifford Elliot?,1759
Dawson's Creek,1,10,Cliff,Hello ma'am. I found this mail on your porch.,1760
Dawson's Creek,1,10,Grams,"Thank you Clifford. I've heard a lot about you. Quarterback, top of the honor roll, and I see you every week at the first church of the Nazarene.",1761
Dawson's Creek,1,10,Jen,"Grams, you're drooling.",1762
Dawson's Creek,1,10,Grams,"Oh, and doesn't our little Jennifer look pretty tonight?",1763
Dawson's Creek,1,10,Cliff,"Yes ma'am, she does.",1764
Dawson's Creek,1,10,Jen,Goodbye Grams.,1765
Dawson's Creek,1,10,Grams,"You two kids have fun now, and have her home by midnight or she'll turn into a pumpkin.",1766
Dawson's Creek,1,10,Cliff,"Okay, I will. I promise, I'll take good care of her.",1767
Dawson's Creek,1,10,Cliff,*Grams closes the door*,1768
Dawson's Creek,1,10,Jen,"Ah, she likes you. Not a good sign.",1769
Dawson's Creek,1,10,Cliff,"Oh, really?",1770
Dawson's Creek,1,10,Jen,"I, you know, um, its kinda chilly, maybe I should get my jacket.",1771
Dawson's Creek,1,10,Cliff,"Well actually, we're not going that far. Just about a hundred feet.",1772
Dawson's Creek,1,10,Jen,Really? Where are we going?,1773
Dawson's Creek,1,10,Cliff,Dawson's. He's having a seance. Won't that be k*ller?,1774
Dawson's Creek,1,10,Cliff,*CUT TO Dawson's house*,1775
Dawson's Creek,1,10,Ursela,It's a nice house. Caramel corn. *Opens it and something pops out*,1776
Dawson's Creek,1,10,Ursela,Oh my God!*starts laughing* Who did that?,1777
Dawson's Creek,1,10,Joey,Dawson. Too easy.,1778
Dawson's Creek,1,10,Ursela,"Oh, its alright, I love to be scared. My boyfriend Eddie, scares the goop out of me.",1779
Dawson's Creek,1,10,Pacey,I can imagine.,1780
Dawson's Creek,1,10,Ursela,I need a drink.,1781
Dawson's Creek,1,10,Dawson,Everybody help yourself.,1782
Dawson's Creek,1,10,Dawson,"*Jen approaches Dawson, the rest are gone*",1783
Dawson's Creek,1,10,Jen,Thanks for the phone calls.,1784
Dawson's Creek,1,10,Dawson,What phone calls? Was I supposed to call you?,1785
Dawson's Creek,1,10,Jen,"Yeah and the note in my locker, nice touch. You know it was a bit harsh, but you do strive for realism.",1786
Dawson's Creek,1,10,Dawson,"What note, what phone call?",1787
Dawson's Creek,1,10,Jen,"Oh, c'mon Dawson. Don't play dumb with me. I know you're trying to scare me.",1788
Dawson's Creek,1,10,Dawson,Why would I do that?,1789
Dawson's Creek,1,10,Jen,"Because, its what you do. Its Friday the 13th.",1790
Dawson's Creek,1,10,Dawson,"I mean, Jen, this is it. Fake snakes. I'm sorry that I didn't plan anything specific for you but I didn't think you'd get into it.",1791
Dawson's Creek,1,10,Dawson,*CUT TO Ursula opening the fridge to find a fake head*,1792
Dawson's Creek,1,10,Ursela,"Okay, nothing here. Got a corkscrew? Its not cold so we'll have to add some ice. It's like a fun house in here.",1793
Dawson's Creek,1,10,Ursela,*CUT TO Dawson's living room.*,1794
Dawson's Creek,1,10,Dawson,"Joey, can you get the seance book, its in the closet.",1795
Dawson's Creek,1,10,Dawson,"*Joey hands the bowl with a head in it to Jen, and she hands it to Cliff*",1796
Dawson's Creek,1,10,Cliff,"Hey man, thanks having me over. This is perfect.",1797
Dawson's Creek,1,10,Dawson,You think?,1798
Dawson's Creek,1,10,Cliff,"Its the most original first date I can think of. I mean, how many guys will bring a girl to their ex-boyfriend's house?",1799
Dawson's Creek,1,10,Dawson,It's classic.,1800
Dawson's Creek,1,10,Cliff,I think that she's really warming up to me.,1801
Dawson's Creek,1,10,Dawson,Congratulations.,1802
Dawson's Creek,1,10,Dawson,*CUT TO Joey and Jen*,1803
Dawson's Creek,1,10,Jen,"Joey, is it just me or is this too weird for words. I mean, I'm on a date and I end up here. Who's idea was this?",1804
Dawson's Creek,1,10,Joey,Cliff's?,1805
Dawson's Creek,1,10,Jen,"No, no, he's not that inventive. This is definitely the work of Dawson.",1806
Dawson's Creek,1,10,Joey,You think?,1807
Dawson's Creek,1,10,Joey,*Joey opens the closet door and a corpse pops out.*,1808
Dawson's Creek,1,10,Joey,*CUT TO Seance table.*,1809
Dawson's Creek,1,10,Ursela,"Spirits, are you with us?",1810
Dawson's Creek,1,10,Pacey,"*singing* Whoa, whooaa. Spirits come to us.",1811
Dawson's Creek,1,10,Cliff,"Ursula, are you like a spirit goddess?",1812
Dawson's Creek,1,10,Ursela,I channel from time to time. Have couple spirit sisters that occupy my body occasionally.,1813
Dawson's Creek,1,10,Dawson,Dian and Layota?,1814
Dawson's Creek,1,10,Dawson,*the group laughs*,1815
Dawson's Creek,1,10,Pacey,"You know what we should do. We should channel the victims of the lady k*ller. Maybe they'd ID the guy. We could get that reward money, that'll be sweet.",1816
Dawson's Creek,1,10,Dawson,Did you guys know that he likes to stalk his victims? Usually comes in contact first in notes and phone calls.,1817
Dawson's Creek,1,10,Ursela,Really?,1818
Dawson's Creek,1,10,Dawson,"Yeah. That's how he got that girl down in North Carolina. He sent her notes, and then followed her home after school one day. He would peek through her window. And then he'd call, pretending to be somebody else.",1819
Dawson's Creek,1,10,Pacey,That's creepy.,1820
Dawson's Creek,1,10,Cliff,You got a call didn't you?,1821
Dawson's Creek,1,10,Pacey,Somebody called you?,1822
Dawson's Creek,1,10,Jen,"Yes, and his name is Dawson.",1823
Dawson's Creek,1,10,Dawson,"Jen, I swear, I didn't call you.",1824
Dawson's Creek,1,10,Joey,"You know, why don't you finish the story?",1825
Dawson's Creek,1,10,Dawson,But you don't like scary stuff.,1826
Dawson's Creek,1,10,Joey,I have a contradicting personality. Please continue.,1827
Dawson's Creek,1,10,Dawson,"Okay. So anyways, he called her and learned that she's going to be home alone that night. She lived in a town where nobody locked their doors. He disconnected her electricity, cut off her phone, walked right through the front door, up her stairs, into her bedroom while she was sleeping, and cut out her heart in one clean sweep. He used a long lacerated scaupul, so they think that he might be a doctor or something.",1828
Dawson's Creek,1,10,Ursela,You know what makes that story so scary?,1829
Dawson's Creek,1,10,Jen,Its true.,1830
Dawson's Creek,1,10,Pacey,"You know, you think stuff like that never happens but it always does.",1831
Dawson's Creek,1,10,Cliff,"I got a story. Its true too. A woman with a newborn was out to the country to pick blueberries. Alright, she leaves the baby in the back in his little car seat with the door open so she could hear him if he cries. She goes out picking in the blueberry patch, after about a half an hour, she realizes she hasn't heard a peep from the baby.",1832
Dawson's Creek,1,10,Ursela,Uh oh.,1833
Dawson's Creek,1,10,Cliff,"She runs back to the car, looks in the back and a huge snake has crawled down the throat of the baby, its tail wagging out. So, in major shock, she reaches in, yanks the snake out. And long with it, comes all the baby's insides.",1834
Dawson's Creek,1,10,Jen,"That's not scary, that's disgusting.",1835
Dawson's Creek,1,10,Joey,That's nasty.,1836
Dawson's Creek,1,10,Jen,Pour baby.,1837
Dawson's Creek,1,10,Ursela,"I have a scary story. There's this young kid, this boy. Who goes to the convenient store and picks up this woman. She's wild you know, and crazy but pretty. And he takes her back to his friend's house where they're having all these like fun and games. And what none of them know is that this woman is a little ill, you know, like in the head. The result of years of abuse. And that in her purse, she carries this great big knife. Because sometimes, just for fun, she likes to slice open throats and see how far the blood would spurt.",1838
Dawson's Creek,1,10,Ursela,*The rest look at her and the lights go out. They all scream*,1839
Dawson's Creek,1,10,Ursela,What the hell? This freaks me out.,1840
Dawson's Creek,1,10,Joey,"Dawson, turn the lights back on.",1841
Dawson's Creek,1,10,Dawson,It wasn't me. I didn't do it. It must be a blackout.,1842
Dawson's Creek,1,10,Jen,"Really? A blackout during our seance, how coincidental Dawson? Yeah, I think I'll call the electric company. Well, imagine that, the phone's dead.",1843
Dawson's Creek,1,10,Dawson,Don't look at me.,1844
Dawson's Creek,1,10,Pacey,Great! No phone and no electricity. Maybe its the lady k*ller.,1845
Dawson's Creek,1,10,Joey,Maybe its doofus Dawson.,1846
Dawson's Creek,1,10,Pacey,"Look, joke's over. 'Cause I'm getting spooked here, alright?",1847
Dawson's Creek,1,10,Joey,Are the doors locked?,1848
Dawson's Creek,1,10,Dawson,"Yeah, we should check the door. Joey and Pacey, check the front door. Jen, you and Cliff, ah, get some flashlights from the upstairs closet.",1849
Dawson's Creek,1,10,Ursela,Hey! Where you going?,1850
Dawson's Creek,1,10,Dawson,"I'm gonna check the fuse box outside, you could stay right there.",1851
Dawson's Creek,1,10,Ursela,"No, no, no. I'm coming with you.",1852
Dawson's Creek,1,10,Dawson,Okay.,1853
Dawson's Creek,1,10,Dawson,*CUT TO Pacey and Joey*,1854
Dawson's Creek,1,10,Pacey,"He's got you, you're so scared.",1855
Dawson's Creek,1,10,Joey,"No, I'm not.",1856
Dawson's Creek,1,10,Pacey,"Oh, please. Quit tripping out, this is just Dawson up to his old tired tricks. There's no psychopath in this house.",1857
Dawson's Creek,1,10,Joey,"Yes there is. And you brought her. Pacey, don't you remember what happened with Tamara? This can end up even worse. And your bizarre mother conflicts is gonna get us all k*lled.",1858
Dawson's Creek,1,10,Pacey,"Uh, I don't know, I think she's kinda sexy. She's into me, don't you think?",1859
Dawson's Creek,1,10,Joey,"She's a nutcase. And the story about the knife in her purse. Face it Pacey, you have the worst taste in women.",1860
Dawson's Creek,1,10,Pacey,"Oh, and coming from you that really hurts.",1861
Dawson's Creek,1,10,Joey,What's that supposed to mean?,1862
Dawson's Creek,1,10,Pacey,"What about your taste Joey? You're gonna go to your grave pining away for your best friend. The guy that is so oblivious he doesn't have a clue that you lust after him morning, noon, and night.",1863
Dawson's Creek,1,10,Joey,I don't lust after him.,1864
Dawson's Creek,1,10,Pacey,"Denial, denial. *They hear a noise* Should we check it out?",1865
Dawson's Creek,1,10,Joey,"Yeah, go for it. You're not scared are you?",1866
Dawson's Creek,1,10,Joey,*They go up the stairs and then an ax swings in their path.*,1867
Dawson's Creek,1,10,*CUT TO,Jen.*,1868
Dawson's Creek,1,10,Jen,Cliff? Cliff.,1869
Dawson's Creek,1,10,Jen,*Cliff comes out*,1870
Dawson's Creek,1,10,Cliff,Aahh!,1871
Dawson's Creek,1,10,Jen,"God, you scared me.",1872
Dawson's Creek,1,10,Cliff,Sorry.,1873
Dawson's Creek,1,10,Jen,Oh man. For a second there I thought you were that psycho woman.,1874
Dawson's Creek,1,10,Cliff,"Ah, she's a trip, isn't she?",1875
Dawson's Creek,1,10,Jen,I think we're being set up.,1876
Dawson's Creek,1,10,Cliff,What do you mean?,1877
Dawson's Creek,1,10,Jen,"C'mon I'm sure that something's gonna come flying out of the closet. Snakes, some bloody corpse.",1878
Dawson's Creek,1,10,Jen,"*Cliff opens the closet door, he gets out the flashlights*",1879
Dawson's Creek,1,10,Cliff,So much for your theory.,1880
Dawson's Creek,1,10,Cliff,*They look up at a mirror which has red writing on it.*,1881
Dawson's Creek,1,10,Cliff,<,1882
Dawson's Creek,1,10,Jen,"See, what did I tell you. I mean, Dawson has been doing this to me all day. First that note in my locker, the phone call at my house.",1883
Dawson's Creek,1,10,Cliff,How do you know it was him?,1884
Dawson's Creek,1,10,Jen,Who else?,1885
Dawson's Creek,1,10,Cliff,"Well, what if Dawson had nothing to do with it? I mean, what if there really is a psychopath following you around trying to k*ll you?",1886
Dawson's Creek,1,10,Cliff,*Jen is left wondering*,1887
Dawson's Creek,1,10,Cliff,*CUT TO Dawson and Ursela*,1888
Dawson's Creek,1,10,Ursela,"Its cold in here, hold this. *She looks in her bag and Dawson watches her. She pulls out a red scarf* What'd you think? That I was gonna pull a knife on ya?",1889
Dawson's Creek,1,10,Dawson,I don't know.,1890
Dawson's Creek,1,10,Ursela,"I don't stab people. I take a pistol and I sh**t them in the head. I'm just playing with you, sweetie.",1891
Dawson's Creek,1,10,Dawson,You're a good actress.,1892
Dawson's Creek,1,10,Ursela,"Ah, that's funny you say that. For a while I thought I'd might go to Hollywood. And then I met Eddie.",1893
Dawson's Creek,1,10,Dawson,The guy in the parking lot?,1894
Dawson's Creek,1,10,Ursela,"Yeah, he's a loonatic that guy. He's been in the pen.",1895
Dawson's Creek,1,10,Dawson,For what?,1896
Dawson's Creek,1,10,Ursela,"Assualt and battery. He took this guy's head and shoved it into a wall. The guy's eye ball was hanging from its socket. He's a monster. But he's my monster. You know, love is a really complicated bitch.",1897
Dawson's Creek,1,10,Dawson,You can say that again.,1898
Dawson's Creek,1,10,Ursela,"See, I knew that you had an issue. I have this extra circular sensory thing. You just broke up with a girl that's inside. I felt the emotion. Don't you worry, she loves you back.",1899
Dawson's Creek,1,10,Dawson,What do you know about it?,1900
Dawson's Creek,1,10,Ursela,I don't that she wants you. And you have been scaring her all night so its obvious that you want her.,1901
Dawson's Creek,1,10,Dawson,I haven't scared her once tonight. I've been scaring Joey.,1902
Dawson's Creek,1,10,Ursela,"Yeah, the brunette. Cute, fiesty. The two of you will work out.",1903
Dawson's Creek,1,10,Dawson,"Jen's my ex-girlfriend, not Joey.",1904
Dawson's Creek,1,10,Ursela,"Then, there's your problem. You're dating the wrong girl.",1905
Dawson's Creek,1,10,Dawson,"No. Joey an I have this intense friendship. We got that extra sensory canal thing. You know, I don't get this. I set it on a timer so it will go off right at eleven.",1906
Dawson's Creek,1,10,Ursela,So the blackout was all a big stunt?,1907
Dawson's Creek,1,10,Dawson,"Yeah, but the fuse box, it seems that something's come on and jammed it.",1908
Dawson's Creek,1,10,Dawson,*They hear a noise from outside*,1909
Dawson's Creek,1,10,Ursela,What was that?,1910
Dawson's Creek,1,10,Dawson,Lets go back inside.,1911
Dawson's Creek,1,10,Pacey,Where you've been?,1912
Dawson's Creek,1,10,Dawson,Trying to get the lights on. Where's Joey?,1913
Dawson's Creek,1,10,Jen,She went that way to look for you.,1914
Dawson's Creek,1,10,Dawson,"You let her go by herself? Hey Joey? Joey! Joey? *He hears a thud from the closet, he opens it, and Joey falls out* Oh, oh, oh my God. Joey, talk to me. *A shadow comes over him* Aahh!!",1915
Dawson's Creek,1,10,Dawson,*Joey starts laughing. Jen takes off the mask*,1916
Dawson's Creek,1,10,Dawson,"Funny, very funny.",1917
